id	text	HS	TR	AG
24706	güero morena mejor combinación 0ever	0	0	0
24707	mujer pocas q levantan atencion polla	1	1	1
24708	vos gallina puta callate idolo dieguito	1	1	1
24709	maduro salió mal lástima drone sudaca drone bomba americano fallaba 🤗	1	1	1
24710	callate puta hago caca	1	1	1
24711	temon árabe amigo	0	0	0
24712	mujer tan lista tan lista tan lista mundo llamaba paco	1	0	0
24713	hija puta veia enseñandote cambiar pañales yegua mierda odio	1	1	1
24714	cierre fronteras boicot productos ue devolución caliente frío templado establecimiento relaciones diplomáticas república arabe saharaui democrática expulsión marroquies españa ver si quita tontería	1	0	1
24715	encontré billetera toda plata documentos tarjetas cara zorra	1	1	1
24716	hijos puta aquí colado allí musulmonos	1	0	1
24717	puerta ingreso mercados alternativos participación cecilia porras eraso presidenta ejecutiva cámara comercio árabe colombiana experiencia destacada mercados internacionales	0	0	0
24718	enseñar estafados bancos quedarse puta calle empleados deben saber practicar banca etica	0	0	0
24719	bastante mal bonita hija puta merecía totalmente pasó	1	1	1
24720	ohh chingaos chida sensación cuál esperar miras ver camión dos gabachas cel mano toman foto sonríen dicen adios enamorado quedas huerci	0	0	0
24721	puedo parar escuchar árabe juro intento mas fuerte	0	0	0
24722	twitteros corazón conocí chica inmigrante salvador q aquí hace 0 meses busca vida mejor junto padres buscando trabajo estudios q juntos documentación regla ayudan mejorarle vida gracias	0	0	0
24723	coño reseco vuelve carga reina vaginesil	0	0	0
24724	mates ves escoria mejor paliza cara muertos palazos cara	0	0	0
24725	mereces doy hijo mil puta juro volver contestarte solo puto mensaje siempre haciendo cosas vos vos valorando culo	0	0	0
24726	#daraa sabe certeza si pensamiento árabe repasa cosas visto aún queda ver	0	0	0
24727	hora siesta cómo dice siesta femenino fregar platos	1	0	0
24728	rico vivir país cosas así dicen sudacas	1	0	0
24729	noticia día 0h ong española mar mediterráneo 0 inmigrantes rescatados espera indiquen puerto	0	0	0
24730	panamá chico perra	1	1	0
24731	preguntaron perro collar rosado perra verde revés amis porfa callate	0	0	0
24732	0 tuiteado puta verga merecían regreso	0	0	0
24734	jajajaja cállate perra hace bebe	1	1	1
24735	veremos túnez subtitulada árabe	0	0	0
24737	novia sevillista puta cómo calificáis violencia verbal hacia mujer sacáis canal oficial tv club después llenáis boca retratados vez vergüenza	0	0	0
24738	encuentro fascinante tíos cogen prueba inutilidad frígida mal follada coño reseco tratan hacerlo pasar insulto hacia	0	0	0
24739	si pasó perra ex novio hacia mismo chistoso sabe pongo todas ridículas	1	1	0
24740	comemos bailas puta guarra	1	1	1
24741	jajajajaja enseñar perra	0	0	0
24742	si ver #todasputas pe pe pepepepe	0	0	0
24743	callate zorra siempre inventas competencias hacer	1	1	1
24744	típico minitas si chabona sube foto poca ropa bikini trola puta quiere provocar si hace bien jajaja dos dedos frente	1	0	1
24745	sólo digo cosa si algun miembro familia agredido algún inmigrante ilegal mismo tomaré medidas gobernantes jodiendo país hacen defiendo	1	0	1
24747	hará ahora fondearnos hogares mientras inmigrantes protestan bien malena gobierno señor llegue aprobación 0 propondré donarlo iglesia	0	0	0
24748	peronchos quieren enseñar gobernar hijos puta	0	0	0
24749	pues hijo puta haces pasar	0	0	0
24750	dustin hoffman enfrenta nuevas acusaciones acoso violación cinemanía #cine #peliculas	0	0	0
24751	incluye vídeo inmigracion – josé ignacio landaluce pide cabeza implicación europea	0	0	0
24752	cállate perra	1	1	1
24753	callate puta gorriada	1	1	1
24754	cara decis andas pilla banco one zorra	1	1	1
24755	re podrido toda novia puta tenes alta zorra bla bla bla si conocen opinen concha lora si huevos da decirlo dígamelo podrido pelotudos hablan saber	1	1	1
24756	noooo noooo aliado jordi niño polla	0	0	0
24757	justo creo gustan morenitos aparece güero encanta luego creo gustan güeros aparece morenazo vuelve loca pues va hacer pregunten cómo gustan hombres porfi	0	0	0
24758	despertó alcaldesa ciudad inmigrante papeles casi muerto inmigrantes papeles defender mujer hostigada éstos decir parecerá bien manteros hostiguen señoras peguen turistas	1	0	0
24759	callate zorra ayer sanito 0 jaja	1	1	1
24760	hace días asalto valla ceuta desembarcos diarios costas vez dentro enfrentamientos ccffss atentados barcelona violencia callejera etc etc migrantes invasores	1	0	1
24761	cállate hijo puta madre	0	0	0
24762	convivir prietos gusta imaginar jeques así algún árabe millonario así siento traiciono amor dinero siempre vence racismo	1	0	1
24763	enseñarle perra solo acueste lado sillón manta preparada sufrir escucharla gruñir saque trabajo fácil	0	0	0
24764	mira desperdiciaste puta pario mereces vivir	0	0	0
24765	mereces jodida rata analfabeto lacra raza humana puta casa cara lagarto perdedor	0	0	0
24766	cállate maldita perra ridícula	1	1	1
24767	cállate zorra envidiosa	1	1	1
24769	miles refugiados lgtb víctimas violencia sexual incluso países acogida vía	0	0	0
24770	jajajaja puta madre re viaje boludez ridículas todas jaja depende mismo buen año igual inconscientemente aunque crea hago jaja	0	0	0
24771	tiempos twitter gulag si respondés provocación toda botnet troll reporta cuenta acoso suspenden ojo dar rt	0	0	0
24772	perra ladrame hau hau hau perrrrrra amigaaaaaaaaaa	1	1	0
24774	voy acabar denunciando guardia civil putos pesados den culo iros merezca hijos puta	0	0	0
24775	espera apenas primer cap cállate puta madre	0	0	0
24776	racista excusa izquierda introduzca españa cultura radical violenta mientras elimina religión	1	0	1
24777	ecko dealler skilles dice corte quiere sonar discotecas despues saca temas rompe arabe	0	0	0
24778	rica panochota puta perra hambrienta lastima lejos aria puta usaría mereces	1	1	1
24779	cállate guarra	1	1	1
24780	tipo inmigración deja mal parado resto venezolanos desgraciados	1	0	0
24781	segunda vez discuto güero pegó enferma cansada hizo feo llamó disculparse acordamos hablarlo mañana tmb mal justo echarle vez hablen discutan nites	0	0	0
24782	generalidad valenciana quiere introducir islam escuelas padres alumnos valencia si hijos gusta mortadela chorizo salchichas vale dárselo casa si alguno diverso sexualidad pues	0	0	0
24783	nunca jamás salieron provocar destrozos patotear fuerzas seguridad entendes puta diferencia #maríaodonell hago dibujo cuadros colores entiendas diferencias	0	0	0
24784	problema inmigración africana dejen verlo menudo asco aunque luego cobren justos pecadores	1	0	1
24785	nunca sección si prientos aprietos güeros pendejos apiñonados	1	0	1
24786	san antonio guera 0 cacicazgo higüey limitaba oeste río ozama mas tarde devastaciones osoria 0 fundó bayaguana cuya inmigración vino hernando guerrra creador hato llanos hoy empobrecida comunidad	0	0	0
24787	capo mujer zorra	1	1	1
24788	pais españoles retrasados apoyan inmigración	1	0	1
24789	caga gusto árabe ecko papichamp amigo rompe	0	0	0
24790	cállate hijo puta	0	0	0
24791	jajajajjajaja callate puta madre	0	0	0
24792	rico voto izquierda gilipollas pobre votas derecha hijo puta	0	0	0
24793	quiero ponerme icon dua puedo elegir mujer tan hermosa puta parió	0	0	0
24794	aaaaaa hombres bueniosss violo zorra enseñando culo machismo dignidad sepas cedí asiento embarazada metro dices eh eh	0	0	0
24795	cultura hispana + árabe esencia 0 septiembre regresa finca portón alhaurin torre festival internacional hispano árabe esencia fusión perfecta dos	0	0	0
24796	#partychilensisftañonuevo cállate perra qlia	1	1	1
24797	fija escuchas árabe dan ganas dartela pera loco tema moves orto moves	0	0	0
24798	frontera impidan salten subsaharianos	1	0	0
24799	#ods0 lograr ods necesarias sociedades pacíficas justas inclusivas #fmbbva contribuye objetivo trabajando víctimas conflicto #colombia refugiados #panamá lee	0	0	0
24800	pablo echenique inmigración mejora economía bienestar correcto inmigrante economía mejorado bienestar	1	1	1
24801	llevaba escote zorra v	1	1	1
24802	zeus callate puta gorda q huele boca	1	1	1
24803	buena vaina carajo cochina cultura árabe conforme invasion xq venezolanos parecemos extranjeros propio país ahora canciones árabes emisoras radiales jodan cultura mal viviente	1	0	0
24804	increíble punto llegado progres frente canalla invasores	1	0	1
24805	pego ca aso cara prra v	1	1	1
24806	puedo parar escuchar arabé concha eckooo ahre	0	0	0
24807	mereces perra	1	1	1
24808	cállate puta vez	0	0	0
24809	bueno ver polla gente clase hablar tonterías final digo callen puta vez	0	0	0
24810	oye puta callate favor	1	1	1
24811	0 0 subsaharianos agolpados norte marruecos esperando entrar españa cualquier momento cifras dan miedo mafias venden españa paraíso sabemos cómo va acabar #defiendeespaña #defiendetusfronteras	0	0	0
24812	dicen animales fieles si perra pasó	1	1	0
24813	inmigracion personas cultura similar dispuestos adaptarse respetar cultura beneficiosa cientos miles indocumentados violentos ignorantes fanatizados religión vienen vivir ayudas invasión #denada	1	0	0
24814	ver si quieres enseñar haces bien cómo puta picando conseguir follows	1	1	1
24815	mas asesino perra madre malparido mereces seguir viviendo país hdp ve q apoyas asesinos cómplice crimines sirves culo	0	0	0
24816	tenés ser hijo puta decir novio cagaste vida chabón mereces peor corta	0	0	0
24818	vieja mas osicona zorra mundo mereces andar amigo	1	1	1
24819	todas veces oigo inmigrante hablar país acogida solo escucho palabras agradecimiento despreciar lugar dado solo bien visto cataluña	0	0	0
24820	dijo turista paisa acá santander disidencia farc grupo ancianos refugiados congreso brazo armado sigue feliz mega negocio narcotrafico	0	0	0
24823	callate pelotudo forro hijo puta	0	0	0
24824	quieren novio europeo güero alto guapo ojos azules mamado codos negros mamen	0	0	0
24825	perra sólo conmigo	1	1	1
24826	i merecía hijo puta respuesta subnormal mierda i vale pegue dani hizo sentir mal porqué haciendo daño poniéndolo celoso agache cabeza	0	0	0
24827	cállate zorra	1	1	1
24828	hijo puta pisado tierra selección cabrón	0	0	0
24829	cállate zorra acá leprosos opinan	0	0	0
24830	siguiente sera enseñar puta polla gente borja	0	0	0
24831	acoso cibernético violación intimidad faltas graves #denúncialo	0	0	0
24832	personaje corbin sencillamente enseñar titulo regalado haciendo puta mierda primero pase broma #wweclash	0	0	0
24833	gracias compañero dejar claro quién manda	0	0	0
24834	españa caos total grupo manteros subsaharianos enfrenta violentamente mossos	1	0	1
24835	si echo callate puta boca	0	0	0
24836	sabe tirantes copón q sabe q puta manía d utilizar gente provocar crispación parecéis seres mezquinos co	0	0	0
24837	debería seguir tw solo juristas personas cultas bien informadas xq acabo perdiendo perspectiva d género necesaria visión sectaria cosas voy seguir chonis políticos d medio pelo periodistas d oídas indocumentados varios enriquecerme	0	0	0
24838	cómo coño puedes decir partido benzema malo hijo gran puta mereces seguir disfrutando deporte si piensas	0	0	0
24839	ej0 bien puta anda enseñando cuerpo ayuda ser feminista	1	1	1
24840	guarra mejor busca alguien ponga mirando cuenca hace falta guarrilla	1	1	1
24841	cuál peor desgracia mujer parir varón después tener cerebro dentro 0 meses van sacan	1	0	0
24842	racismo wevo quererse pintar güeras estan prietas u u	0	0	0
24843	verga culero van 0 muertes personajes relacionados directamente #luchalibre gabacha día negro #wrestling pronta resignación familias si piensan gran familia	0	0	0
24844	#cortestaxistasesverano apoyo taxistas haciendo justa #huelgadetaxis mucha fuerza camino mientras fascistas casado rivera valla ceuta pasando único fin enviar mensajes racistas xenófobos sinvergüenzas	0	0	0
24846	ee uu moromierda ilegal hecho colador estadounidenses ataques toman serio propio país extranjero pasará factura	1	1	1
24847	parecido puta mierda cumpla merecian cantar si digo	0	0	0
24848	vas sentir sé mueve polla culo putita veas amo sé olvida nunca darte ración leche maravilloso culo peludo putita	1	1	1
24849	callate pedazo rata q serie puta mierda q mierda q vergüenza programa #putoot	0	0	0
24850	perra infernal	1	1	1
24851	cállate maldita sirvienta	1	1	1
24852	asaltantes subsaharianos valla ceuta estan bien entrenados militarmente acaso fotos ve muchas mujeres niños veo familias huyendo guerra intentan vender	0	0	0
24853	prostituís guarra aprende respetar fandoms buscaos atención	1	1	1
24854	vengo enn modo arabe pussy bailen reves quiero botellas aire🥂 papi champ saca temón romper tarima dársela pera 0 días venir camelot coincidencia creo queremos free obvio	0	0	0
24855	jarid callate brothal puta aurelio tan santo verdad sabia acostarse pa tener cone	1	1	1
24856	banquero alemán operación ‘flight money’ hizo gestiones comerciantes árabes margarita	0	0	0
24857	mujeres quejan acoso acose	1	0	0
24858	amiga mete pollas doblás coño zorra	1	1	1
24859	+ jonghyun sido putas mejores personas vas conocer puta vida merecía pasándo realmente sabemos sabremos nunca toda mierda pasar llegar punto quitarse vida +	0	0	0
24860	#españaesuna #stopue #stopotan #stoplgtb #stopglobalizacion d nacional españoles primero d nacional rt d nacional alarma 0 0 subsaharianos esperan marruecos cruzar españa inmigración masiva va destruir espa…	1	0	0
24861	maestros manipulación borregos difunden miedo racista inmigrante pobre preguntale turista americano colado miedo	1	0	1
24862	cacho guarra calles dejes estudiar	1	1	1
24863	ah puta barata vestido rojo ven pongan presa aqui hechandole vaina gobierno	1	1	1
24865	callate ijo puta	0	0	0
24866	dicen extranjeros carga 0 producto interno bruto existiría si aquí	0	0	0
24867	pensé roto tomate mes kardashian hablando menstruación español gachupin	0	0	0
24868	pinche zorra cállate	1	1	1
24869	sos tremendo hijo puta mereces peor mierda salu0	0	0	0
24871	completo imbécil siguen tratan medios tergiversar realidad conviene	0	0	0
24872	pocas cosas ridículas pendejo puta creyendo felices juntos	0	0	0
24873	quedate callada hija puta roba novios pucha jajajananaba	1	1	1
24874	tratando enseñarle hermano escribir nombre duro duro hermana puta madre	0	0	0
24875	puta injusticia raoul grande mereces mejor #otgala0	0	0	0
24876	yang merecia segundo puesto q puta verguenza #finalgh	0	0	0
24877	catarata denuncias acoso abuso violación equitativamente paralela cantidad años calló u ocultó lugar indignarse mujeres preguntándose ahora acuerdan denunciaron momento aplaudan	0	0	0
